"group","longitude","latitude"
68,-5.337646,35.856543
68,-5.337646,35.745215
68,-5.252686,35.614746
68,-4.837207,35.281299
68,-4.62832,35.206396
68,-4.32998,35.161475
68,-3.693262,35.27998
68,-3.590625,35.22832
68,-3.394727,35.211816
68,-3.206006,35.239111
68,-2.972217,35.407275
68,-2.839941,35.127832
68,-2.219629,35.104199
68,-2.190771,35.029785
69,19.191602,43.521045
69,19.21875,43.449951
69,19.614453,43.173437
69,19.944043,43.081641
69,20.268457,42.935449
69,20.347656,42.852783
69,20.215137,42.798828
69,20.192578,42.754639
69,20.054297,42.760059
69,20.029492,42.732031
69,20.089258,42.631543
69,20.070312,42.55708
69,19.939063,42.506689
69,19.788281,42.476172
69,19.737793,42.525146
69,19.727832,42.634521
69,19.654492,42.628564
69,19.280664,42.172559
69,19.361426,42.069092
69,19.342383,41.869092
69,19.186426,41.948633
69,19.122266,42.060498
69,18.894238,42.249463
69,18.63291,42.378076
69,18.645898,42.442725
69,18.51748,42.43291
69,18.438086,42.522949
69,18.436328,42.559717
69,18.545898,42.641602
69,18.466016,42.777246
69,18.460156,42.9979
69,18.623633,43.027686
69,18.621875,43.124609
69,18.674219,43.230811
69,18.851074,43.346338
69,19.02666,43.292432
69,19.036719,43.357324
69,18.950684,43.52666
69,19.191602,43.521045
70,26.618945,48.259863
70,26.84707,48.387158
70,27.228516,48.371436
70,27.549219,48.477734
70,27.82002,48.41626
70,28.038477,48.321289
70,28.088477,48.257031
70,28.291016,48.238574
70,28.347168,48.213037
70,28.340527,48.144434
70,28.423047,48.146875
70,28.463086,48.090527
70,28.530469,48.150293
70,28.773828,48.11958
70,28.923145,47.951123
70,29.125391,47.964551
70,29.194824,47.882422
70,29.211133,47.775
70,29.134863,47.489697
70,29.53916,47.270996
70,29.510938,47.128027
70,29.571973,46.964014
70,29.877832,46.828906
70,29.94248,46.723779
70,29.924316,46.538867
70,30.131055,46.423096
70,30.075684,46.377832
70,29.837891,46.350537
70,29.706836,46.44873
70,29.614941,46.398828
70,29.304883,46.466602
70,29.20459,46.379346
70,29.18623,46.523975
70,28.958398,46.458496
70,28.930566,46.362256
70,29.00625,46.176465
70,28.947754,46.049951
70,28.73877,45.937158
70,28.729297,45.852002
70,28.491602,45.665771
70,28.499023,45.517725
70,28.2125,45.450439
70,28.074707,45.598975
70,28.159766,45.647119
70,28.099707,45.972607
70,28.119141,46.138672
70,28.244336,46.45127
70,28.239453,46.64082
70,28.071777,46.978418
70,27.853809,47.114502
70,27.614063,47.340527
70,27.336914,47.639746
70,27.152051,47.959277
70,26.980762,48.155029
70,26.787305,48.255811
70,26.618945,48.259863
71,7.377734,43.731738
71,7.39502,43.765332
71,7.436914,43.761475
71,7.438672,43.750439
71,7.377734,43.731738
72,14.566211,35.852734
72,14.436426,35.82168
72,14.352344,35.872266
72,14.35127,35.978418
72,14.537012,35.886279
72,14.566211,35.852734
73,14.253613,36.012158
73,14.194238,36.042236
73,14.180371,36.0604
73,14.263281,36.075781
73,14.320898,36.03623
73,14.253613,36.012158
74,21.389551,42.219824
74,21.904102,42.32207
74,22.052051,42.304639
74,22.239746,42.358154
74,22.344043,42.313965
74,22.582715,42.104834
74,22.796094,42.025684
74,22.943945,41.775098
74,23.003613,41.739844
74,22.951465,41.605615
74,22.929688,41.356104
74,22.783887,41.331982
74,22.724805,41.178516
74,22.603613,41.140186
74,21.993359,41.130957
74,21.779492,40.950439
74,21.575781,40.868945
74,21.404102,40.907178
74,21.32373,40.867139
74,20.964258,40.849902
74,20.933496,40.903125
74,20.74082,40.905273
74,20.488965,41.272607
74,20.448633,41.521289
74,20.516211,41.574756
74,20.505176,41.706494
74,20.553125,41.862354
74,20.725,41.873535
74,20.778125,42.071045
74,21.059766,42.171289
74,21.14248,42.175
74,21.286621,42.100391
74,21.389551,42.219824
75,6.089063,50.15459
75,6.138184,49.974316
75,6.256055,49.872168
75,6.487305,49.798486
75,6.484766,49.707812
75,6.37832,49.599609
75,6.344336,49.452734
75,6.181055,49.498926
75,6.011426,49.445459
75,5.789746,49.538281
75,5.880371,49.644775
75,5.725,49.808301
75,5.744043,49.919629
75,5.97627,50.167187
75,6.089063,50.15459
76,20.899805,55.28667
76,21.014063,55.401953
76,21.114844,55.616504
76,21.103906,55.487744
76,21.031738,55.350488
76,20.957813,55.278906
76,20.899805,55.28667
77,22.766211,54.356787
77,22.684473,54.562939
77,22.824707,54.871289
77,22.627441,54.970703
77,22.567285,55.059131
77,22.072363,55.063672
77,21.554688,55.195312
77,21.389258,55.275537
77,21.235742,55.264111
77,21.201074,55.343799
77,21.237891,55.455029
77,21.061914,55.813428
77,21.046094,56.070068
77,21.653516,56.314551
77,22.08457,56.406738
77,22.586914,56.375098
77,22.875586,56.396436
77,23.042969,56.324072
77,23.195898,56.367139
77,23.812695,56.329248
77,24.120703,56.264258
77,24.473633,56.284082
77,24.841016,56.411182
77,24.903027,56.398193
77,25.069922,56.200391
77,25.663184,56.104834
77,26.085547,55.896875
77,26.28125,55.750439
77,26.593555,55.667529
77,26.457617,55.34248
77,26.775684,55.273096
77,26.648438,55.204199
77,26.601172,55.130176
77,26.291797,55.1396
77,26.175195,55.003271
77,25.859277,54.919287
77,25.722461,54.717871
77,25.724805,54.564258
77,25.547363,54.331836
77,25.748145,54.259668
77,25.765234,54.179785
77,25.680566,54.140479
77,25.510352,54.159619
77,25.527344,54.215137
77,25.461133,54.292773
77,25.179492,54.214258
77,25.046094,54.133057
77,24.869531,54.145166
77,24.768164,53.974658
77,24.620703,53.979834
77,24.317969,53.892969
77,24.191309,53.950439
77,23.559082,53.919824
77,23.484668,53.939795
77,23.453613,54.143457
77,23.370117,54.200488
77,23.042188,54.304199
77,22.976758,54.366357
77,22.82373,54.395801
77,22.766211,54.356787
78,9.502344,47.062744
78,9.484277,47.172656
78,9.527539,47.270752
78,9.610547,47.107129
78,9.580273,47.057373
78,9.502344,47.062744
79,11.4735530863134,33
79,11.50459,33.181934
79,11.813477,33.093701
79,11.9993226029444,33
79,11.4735530863134,33
80,26.542871,55.672412
80,26.28125,55.750439
80,26.085547,55.896875
80,25.663184,56.104834
80,25.069922,56.200391
80,24.903027,56.398193
80,24.841016,56.411182
80,24.473633,56.284082
80,24.120703,56.264258
80,23.812695,56.329248
80,23.195898,56.367139
80,23.042969,56.324072
80,22.875586,56.396436
80,22.586914,56.375098
80,22.08457,56.406738
80,21.653516,56.314551
80,21.046094,56.070068
80,21.014941,56.258936
80,21.031445,56.636572
80,21.071289,56.82373
80,21.350781,57.017676
80,21.45918,57.322461
80,21.728711,57.570996
80,22.55459,57.724268
80,22.648633,57.595361
80,23.136816,57.323828
80,23.287305,57.089746
80,23.647754,56.971045
80,23.931152,57.008496
80,24.382617,57.250049
80,24.362988,57.645312
80,24.301563,57.784131
80,24.322559,57.870605
80,25.111035,58.063428
80,25.228711,57.996582
80,25.282617,58.048486
80,25.340039,58.039453
80,25.79375,57.868555
80,25.991113,57.838184
80,26.298047,57.601074
80,26.462109,57.544482
80,26.966016,57.609131
80,27.187109,57.53833
80,27.469727,57.524023
80,27.538672,57.429785
80,27.828613,57.293311
80,27.830273,57.194482
80,27.717383,57.054639
80,27.639453,56.845654
80,27.848633,56.853418
80,28.00752,56.599854
80,28.103125,56.545703
80,28.202051,56.2604
80,28.147949,56.14292
80,27.896289,56.076172
80,27.642285,55.911719
80,27.576758,55.798779
80,27.052539,55.830566
80,26.953027,55.812939
80,26.822461,55.709229
80,26.542871,55.672412
81,20.468848,42.85791
81,20.475098,42.953027
81,20.648535,43.070947
81,20.623145,43.198633
81,20.800586,43.261084
81,20.844434,43.173437
81,21.057031,43.091699
81,21.237109,42.913232
81,21.403027,42.831543
81,21.390625,42.751416
81,21.752148,42.651514
81,21.609863,42.387451
81,21.518945,42.328418
81,21.5625,42.24751
81,21.389551,42.219824
81,21.286621,42.100391
81,21.14248,42.175
81,21.059766,42.171289
81,20.778125,42.071045
81,20.725,41.873535
81,20.578516,41.866211
81,20.522852,42.171484
81,20.408301,42.274951
81,20.240527,42.338965
81,20.063965,42.547266
81,20.089258,42.631543
81,20.029492,42.732031
81,20.468848,42.85791
82,7.021094,45.925781
82,7.129004,45.88042
82,7.538574,45.978174
82,7.787891,45.921826
82,7.993164,46.015918
82,8.125195,46.160937
82,8.095703,46.271045
82,8.422559,46.446045
82,8.458398,46.245898
82,8.641699,46.110791
82,8.818555,46.077148
82,8.778027,45.996191
82,8.953711,45.830029
82,9.02373,45.845703
82,9.04668,45.875586
82,9.003027,46.014893
82,9.251074,46.286768
82,9.260156,46.475195
82,9.304395,46.495557
82,9.427637,46.482324
82,9.528711,46.306201
82,9.639453,46.295898
82,9.939258,46.361816
82,10.080566,46.227979
82,10.145215,46.253516
82,10.038281,46.483203
82,10.087012,46.599902
82,10.195508,46.621094
82,10.272266,46.564844
82,10.430664,46.550049
82,10.438281,46.618848
82,10.397949,46.665039
82,10.452832,46.864941
82,10.689258,46.846387
82,10.828906,46.775244
82,10.993262,46.777002
82,11.133887,46.936182
82,11.244434,46.975684
82,11.775684,46.986084
82,12.169434,47.082129
82,12.20127,47.060889
82,12.130762,46.984766
82,12.154102,46.935254
82,12.388281,46.702637
82,13.7,46.520264
82,13.679688,46.462891
82,13.399512,46.317529
82,13.378223,46.261621
82,13.420996,46.212305
82,13.63252,46.177051
82,13.486426,46.039551
82,13.487695,45.987109
82,13.600586,45.979785
82,13.583398,45.812354
82,13.72168,45.761279
82,13.874707,45.614844
82,13.719824,45.587598
82,13.783301,45.627246
82,13.62832,45.770947
82,13.465137,45.709961
82,13.206348,45.771387
82,13.030273,45.6375
82,12.432129,45.46792
82,12.536133,45.544922
82,12.491797,45.546289
82,12.274316,45.446045
82,12.225684,45.241504
82,12.286328,45.207715
82,12.39248,45.039795
82,12.523438,44.967969
82,12.463574,44.845215
82,12.384473,44.79834
82,12.278906,44.832227
82,12.24834,44.72251
82,12.30498,44.429443
82,12.396289,44.223877
82,12.691113,43.994727
82,12.907031,43.921191
82,13.295313,43.686084
82,13.56416,43.571289
82,13.804688,43.180371
82,14.010449,42.689551
82,14.182715,42.506445
82,14.540723,42.244287
82,14.866113,42.052539
82,15.16875,41.934033
82,15.964063,41.939453
82,16.164648,41.896191
82,16.18916,41.814014
82,16.15127,41.758496
82,15.91377,41.62085
82,15.900488,41.512061
82,16.012598,41.4354
82,16.551855,41.232031
82,17.103418,41.062158
82,17.474219,40.840576
82,17.95498,40.655176
82,18.328223,40.37085
82,18.460645,40.221045
82,18.48584,40.104834
82,18.393457,39.903613
82,18.34375,39.821387
82,18.07793,39.936963
82,17.865039,40.280176
82,17.395801,40.340234
82,17.257715,40.399072
82,17.17998,40.502783
82,17.03125,40.513477
82,16.928223,40.458057
82,16.669629,40.137207
82,16.52998,39.859668
82,16.521875,39.747559
82,16.597754,39.638916
82,16.824316,39.57832
82,17.114551,39.380615
82,17.122949,39.136572
82,17.174609,38.998096
82,17.098535,38.919336
82,16.951465,38.939795
82,16.755469,38.889697
82,16.616699,38.800146
82,16.558984,38.714795
82,16.545605,38.409082
82,16.282422,38.249561
82,16.056836,37.941846
82,15.724512,37.939111
82,15.645801,38.034229
82,15.643066,38.175391
82,15.700195,38.262305
82,15.822363,38.302979
82,15.904785,38.483496
82,15.878906,38.613916
82,15.926953,38.671729
82,16.196777,38.759229
82,16.209961,38.941113
82,16.107422,39.023828
82,16.023633,39.353613
82,15.692773,39.990186
82,15.585156,40.052832
82,15.294531,40.07002
82,14.950879,40.239014
82,14.929102,40.30957
82,14.986133,40.37749
82,14.947656,40.469336
82,14.839551,40.62998
82,14.765723,40.668408
82,14.339941,40.598828
82,14.460547,40.728711
82,14.308887,40.812646
82,14.044336,40.812256
82,14.047656,40.870312
82,13.859766,41.12998
82,13.733398,41.235645
82,13.246875,41.288867
82,13.088672,41.243848
82,12.849219,41.40874
82,12.630859,41.469678
82,12.075293,41.940869
82,11.807031,42.082031
82,11.637305,42.287549
82,11.296289,42.423291
82,11.141211,42.389893
82,11.103223,42.416602
82,11.184766,42.456592
82,11.167773,42.535156
82,10.937793,42.738721
82,10.803125,42.804297
82,10.708398,42.936328
82,10.514844,42.967529
82,10.520801,43.203809
82,10.447559,43.371191
82,10.320508,43.513086
82,10.245801,43.8521
82,10.188086,43.94751
82,10.047656,44.019971
82,9.730859,44.101172
82,9.289355,44.319238
82,8.76582,44.422314
82,8.551953,44.346143
82,8.00498,43.876758
82,7.493164,43.767139
82,7.482031,43.864893
82,7.677148,44.083154
82,7.637207,44.164844
82,7.318555,44.137988
82,6.900195,44.335742
82,6.842969,44.510693
82,6.960352,44.677148
82,7.030664,44.716699
82,6.992676,44.827295
82,6.738184,44.921387
82,6.634766,45.068164
82,6.627734,45.117969
82,6.692285,45.144287
82,6.842285,45.135645
82,7.07832,45.239941
82,7.153418,45.400928
82,6.80625,45.71001
82,6.78916,45.780078
82,7.021094,45.925781
194,12.43916,41.898389
194,12.430566,41.905469
194,12.427539,41.900732
194,12.43916,41.898389
195,12.485254,43.901416
195,12.503711,43.989746
195,12.441113,43.982422
195,12.396875,43.93457
195,12.426367,43.894092
195,12.485254,43.901416
83,10.42832,42.819189
83,10.419336,42.713184
83,10.335645,42.761133
83,10.13125,42.742041
83,10.109766,42.785059
83,10.358984,42.822314
83,10.395117,42.858154
83,10.42832,42.819189
84,13.893652,40.696973
84,13.853516,40.724072
84,13.871191,40.761816
84,13.962109,40.739404
84,13.893652,40.696973
85,12.05127,36.757031
85,11.940625,36.780371
85,11.948047,36.843066
85,12.024219,36.820947
85,12.05127,36.757031
86,15.634668,38.267578
86,15.234473,37.784814
86,15.099512,37.458594
86,15.116992,37.334717
86,15.230273,37.244336
86,15.174121,37.20918
86,15.295703,37.055176
86,15.294531,37.013281
86,15.11582,36.839258
86,15.112598,36.687842
86,14.775977,36.7104
86,14.501855,36.798682
86,14.367285,36.972852
86,14.259082,37.046436
86,14.142969,37.103662
86,13.905469,37.100635
86,13.800586,37.135889
86,13.169922,37.479297
86,12.924121,37.570508
86,12.640234,37.594336
86,12.526758,37.669531
86,12.435547,37.819775
86,12.547656,38.05293
86,12.734375,38.183057
86,12.902734,38.034863
86,13.049023,38.084082
86,13.056836,38.130908
86,13.159961,38.190332
86,13.291113,38.191455
86,13.788867,37.981201
86,14.05,38.040527
86,14.287695,38.016846
86,14.505957,38.045508
86,14.789648,38.166992
86,15.11875,38.152734
86,15.49873,38.290869
86,15.634668,38.267578
87,9.682031,40.818115
87,9.805273,40.499561
87,9.642969,40.268408
87,9.706738,40.017041
87,9.5625,39.166016
87,9.486328,39.139551
87,9.26416,39.216797
87,9.149316,39.196973
87,9.056348,39.23916
87,9.022656,39.043262
87,8.966602,38.963721
87,8.881348,38.912891
87,8.648535,38.926562
87,8.418164,39.205713
87,8.399121,39.481592
87,8.44707,39.562793
87,8.451172,39.72168
87,8.540527,39.731592
87,8.547754,39.839209
87,8.495898,39.897461
87,8.407813,39.917236
87,8.408594,40.037646
87,8.470801,40.130713
87,8.471289,40.292676
87,8.353223,40.500537
87,8.189941,40.651611
87,8.224219,40.91333
87,8.363281,40.846338
87,8.571875,40.850195
87,8.821191,40.949902
87,9.228418,41.25708
87,9.283008,41.20166
87,9.455176,41.150146
87,9.615332,41.017285
87,9.553711,40.932129
87,9.682031,40.818115
88,8.421484,38.968652
88,8.360938,39.038672
88,8.366797,39.115918
88,8.478906,39.067529
88,8.421484,38.968652
89,8.252734,40.994141
89,8.205664,40.997461
89,8.320215,41.121875
89,8.34375,41.101611
89,8.252734,40.994141
90,-9.952441,53.88457
90,-10.0625,53.959717
90,-10.265723,53.977686
90,-10.181055,54.016846
90,-9.996387,54.003613
90,-9.956152,53.987207
90,-9.952441,53.88457
91,-7.376904,55.027686
91,-7.550391,54.767969
91,-7.910596,54.69834
91,-7.754395,54.594922
91,-8.144824,54.453516
91,-7.884473,54.283789
91,-7.854932,54.215283
91,-7.606543,54.143848
91,-7.324512,54.133447
91,-7.155469,54.239502
91,-7.202588,54.301807
91,-7.007715,54.406689
91,-6.877246,54.329102
91,-6.802588,54.214355
91,-6.646875,54.163428
91,-6.649805,54.058643
91,-6.303662,54.094873
91,-6.175732,54.053516
91,-6.156934,54.017236
91,-6.307617,54.011035
91,-6.347607,53.941309
91,-6.141846,53.577539
91,-6.15166,53.366406
91,-6.04502,53.091162
91,-6.027393,52.9271
91,-6.169336,52.738135
91,-6.217236,52.543115
91,-6.34541,52.402002
91,-6.463184,52.345361
91,-6.325,52.24668
91,-6.561084,52.188818
91,-6.782227,52.210498
91,-6.890234,52.159229
91,-6.965771,52.249512
91,-7.003271,52.165918
91,-7.527295,52.098877
91,-7.624902,51.993115
91,-7.872168,51.935303
91,-8.057812,51.825586
91,-8.14502,51.813525
91,-8.290234,51.890674
91,-8.40918,51.88877
91,-8.335596,51.792969
91,-8.349121,51.739307
91,-8.407812,51.712061
91,-8.734473,51.636182
91,-8.813428,51.584912
91,-9.296484,51.498242
91,-9.462891,51.529053
91,-9.835352,51.48335
91,-9.710352,51.603711
91,-9.524902,51.681104
91,-9.579834,51.689258
91,-10.120752,51.600684
91,-9.749512,51.824268
91,-9.598828,51.874414
91,-10.084229,51.770996
91,-10.341064,51.798926
91,-10.378711,51.86875
91,-9.909668,52.122949
91,-10.390234,52.134912
91,-10.356689,52.206934
91,-10.13208,52.28208
91,-9.937305,52.237646
91,-9.772119,52.250098
91,-9.906055,52.403711
91,-9.632227,52.546924
91,-8.783447,52.679639
91,-8.990283,52.75542
91,-9.175391,52.634912
91,-9.394238,52.61709
91,-9.561035,52.653955
91,-9.764355,52.57998
91,-9.916602,52.569727
91,-9.464893,52.823193
91,-9.393652,52.89624
91,-9.461963,52.947266
91,-9.299219,53.097559
91,-8.930127,53.20708
91,-9.140332,53.250488
91,-9.514209,53.238232
91,-9.625977,53.334473
91,-9.875781,53.342725
91,-9.79541,53.394971
91,-10.09126,53.412842
91,-10.054395,53.47832
91,-10.116992,53.548535
91,-9.720654,53.604492
91,-9.909717,53.657617
91,-9.901611,53.727197
91,-9.578223,53.80542
91,-9.578857,53.879834
91,-9.914062,53.863721
91,-9.856445,54.095361
91,-9.934473,54.075244
91,-9.9771,54.187109
91,-10.092676,54.155762
91,-10.056396,54.257812
91,-9.562305,54.308545
91,-9.315527,54.298633
91,-9.145898,54.209619
91,-9.002441,54.287988
91,-8.545557,54.241211
91,-8.623145,54.346875
91,-8.470996,54.441943
91,-8.230371,54.507275
91,-8.133447,54.64082
91,-8.456543,54.609277
91,-8.763916,54.681201
91,-8.377295,54.889453
91,-8.411719,54.965088
91,-8.393262,55.02041
91,-8.274609,55.146289
91,-8.006104,55.195312
91,-7.750537,55.185791
91,-7.762549,55.24834
91,-7.66709,55.256494
91,-7.556641,55.122217
91,-7.634277,55.05498
91,-7.589844,55.025049
91,-7.65874,54.970947
91,-7.478418,55.046973
91,-7.517871,55.247949
91,-7.301758,55.298779
91,-7.365967,55.360205
91,-7.24668,55.353027
91,-6.96167,55.237891
91,-7.376904,55.027686
92,22.227148,48.413428
92,22.350195,48.256055
92,22.520117,48.205371
92,22.582422,48.134033
92,22.769141,48.109619
92,22.857227,48.029541
92,22.87666,47.947266
92,22.608398,47.766309
92,22.290625,47.727832
92,22.037988,47.536621
92,21.999707,47.505029
92,21.995313,47.395703
92,21.869336,47.30459
92,21.785449,47.138135
92,21.661426,47.043896
92,21.652637,46.96377
92,21.494434,46.789746
92,21.49707,46.704297
92,21.294531,46.572461
92,21.252246,46.486377
92,21.264551,46.412305
92,21.191797,46.391553
92,21.151953,46.304346
92,21.039844,46.242236
92,20.760254,46.24624
92,20.707422,46.172803
92,20.613672,46.133496
92,20.508105,46.166943
92,20.241797,46.108594
92,20.161426,46.141895
92,19.613477,46.169189
92,19.278125,46.002881
92,19.087305,46.016162
92,18.927832,45.931396
92,18.666016,45.907471
92,18.564648,45.813281
92,18.437305,45.767334
92,17.807129,45.79043
92,17.607031,45.91377
92,17.310645,45.996143
92,17.242188,46.076611
92,16.939941,46.253662
92,16.871484,46.339307
92,16.516211,46.499902
92,16.38125,46.638672
92,16.283594,46.857275
92,16.093066,46.863281
92,16.252539,46.971924
92,16.453418,47.006787
92,16.492676,47.122656
92,16.438379,47.145898
92,16.416895,47.223437
92,16.462598,47.273145
92,16.442871,47.399512
92,16.623047,47.447559
92,16.676563,47.536035
92,16.639746,47.608887
92,16.421289,47.674463
92,16.590918,47.750537
92,16.785938,47.678662
92,17.066602,47.707568
92,17.030078,47.837109
92,17.147363,48.005957
92,17.317285,47.990918
92,17.761914,47.770166
92,18.724219,47.787158
92,18.778027,47.852881
92,18.750098,47.939453
92,18.791895,48.000293
92,18.91416,48.05083
92,19.466992,48.110693
92,19.564258,48.212842
92,19.625391,48.223096
92,19.898633,48.131348
92,19.950391,48.146631
92,20.333789,48.295557
92,20.490039,48.526904
92,20.866602,48.545654
92,21.067285,48.505908
92,21.451367,48.552246
92,21.766992,48.338086
92,22.227148,48.413428
93,27.838281,36.537988
93,27.785742,36.60752
93,27.8625,36.641162
93,27.869043,36.582666
93,27.838281,36.537988
94,20.624707,38.267871
94,20.695215,38.246191
94,20.788867,38.14209
94,20.761328,38.070557
94,20.606152,38.119727
94,20.523535,38.106641
94,20.452148,38.23418
94,20.352539,38.179883
94,20.408691,38.336768
94,20.519629,38.332324
94,20.563184,38.474951
94,20.624707,38.267871
95,20.993945,37.708008
95,20.909082,37.732129
95,20.818555,37.664746
95,20.619531,37.855029
95,20.691504,37.929541
95,20.993945,37.708008
96,20.714844,38.63833
96,20.554688,38.582568
96,20.55791,38.661865
96,20.634668,38.817578
96,20.694141,38.844238
96,20.714844,38.63833
97,20.709277,38.318604
97,20.646387,38.414307
97,20.623633,38.480322
97,20.70127,38.451416
97,20.758691,38.329443
97,20.709277,38.318604
98,20.099609,39.376611
98,19.883984,39.461523
98,19.646484,39.76709
98,19.838574,39.820117
98,19.926074,39.77373
98,19.84668,39.668115
98,19.904102,39.619482
98,19.955273,39.47041
98,20.07793,39.432715
98,20.099609,39.376611
99,23.471973,38.850098
99,23.878223,38.686572
99,24.099023,38.670996
99,24.199707,38.541016
99,24.1875,38.463428
99,24.275781,38.22002
99,24.359668,38.1625
99,24.563281,38.14751
99,24.578516,38.020166
99,24.502344,37.969922
99,24.359473,38.018555
99,24.212012,38.117529
99,24.189063,38.204297
99,24.040137,38.38999
99,23.758789,38.401221
99,23.650781,38.443066
99,23.617383,38.552539
99,23.252148,38.801221
99,23.029102,38.873389
99,22.935742,38.839648
99,22.870313,38.870508
99,23.145801,39.002686
99,23.312695,39.034912
99,23.41543,38.958643
99,23.471973,38.850098
100,23.735156,39.080566
100,23.666113,39.095361
100,23.593945,39.208594
100,23.779785,39.114404
100,23.735156,39.080566
101,23.841211,39.146582
101,23.888086,39.226367
101,23.970898,39.267725
101,23.939746,39.200537
101,23.841211,39.146582
102,24.674707,38.809229
102,24.541016,38.788672
102,24.566406,38.832373
102,24.461035,38.888623
102,24.485645,38.980273
102,24.674707,38.809229
103,24.645898,40.579443
103,24.515527,40.647021
103,24.516699,40.687207
103,24.62334,40.79292
103,24.719141,40.786279
103,24.786328,40.703857
103,24.774219,40.615186
103,24.645898,40.579443
104,23.550977,37.925879
104,23.435254,37.911475
104,23.419336,37.93125
104,23.515527,37.986035
104,23.550977,37.925879
105,23.042188,36.146387
105,22.91084,36.220996
105,22.905664,36.320312
105,22.950488,36.383936
105,23.09707,36.246582
105,23.042188,36.146387
106,27.137891,35.409082
106,27.070703,35.597754
106,27.158008,35.788672
106,27.223145,35.820459
106,27.157227,35.629492
106,27.233594,35.478564
106,27.137891,35.409082
107,26.919922,36.945215
107,26.937695,37.024609
107,26.888672,37.087256
107,27.040137,37.001562
107,27.019727,36.959033
107,26.919922,36.945215
108,26.918359,36.725928
108,27.061133,36.840381
108,27.214941,36.898633
108,27.352148,36.868896
108,26.918359,36.725928
109,25.456738,36.929688
109,25.361914,37.07041
109,25.525293,37.196387
109,25.564355,37.185107
109,25.584277,37.039307
109,25.545898,36.967578
109,25.456738,36.929688
110,25.199414,36.991309
110,25.105469,37.034961
110,25.146484,37.107422
110,25.275293,37.137842
110,25.278906,37.068408
110,25.199414,36.991309
111,25.435938,36.340088
111,25.370508,36.358936
111,25.412891,36.404883
111,25.408984,36.47373
111,25.482422,36.392627
111,25.435938,36.340088
112,25.364355,36.65835
112,25.259961,36.758447
112,25.295898,36.78916
112,25.406934,36.717334
112,25.364355,36.65835
113,26.743359,37.809766
113,27.039648,37.77002
113,27.055078,37.709277
113,26.844922,37.644727
113,26.581055,37.72373
113,26.743359,37.809766
114,25.982422,37.525586
114,26.086328,37.634912
114,26.351367,37.674316
114,26.204883,37.568506
114,25.982422,37.525586
115,25.859375,36.79043
115,25.743164,36.789746
115,26.000684,36.937402
115,26.064453,36.902734
115,25.859375,36.79043
116,26.460645,36.5854
116,26.331445,36.511377
116,26.27002,36.546924
116,26.269824,36.59541
116,26.337012,36.580566
116,26.38418,36.607861
116,26.37002,36.638574
116,26.460645,36.5854
117,24.288965,37.528271
117,24.277441,37.601123
117,24.32041,37.677734
117,24.379102,37.682715
117,24.400781,37.649023
117,24.288965,37.528271
118,24.378906,37.314111
118,24.369727,37.419629
118,24.43125,37.475195
118,24.481445,37.408008
118,24.378906,37.314111
119,24.535742,36.76377
119,24.530664,36.683984
119,24.325977,36.655615
119,24.357422,36.744287
119,24.425195,36.712939
119,24.535742,36.76377
120,24.937891,37.389697
120,24.896191,37.406592
120,24.906543,37.508887
120,24.942871,37.493506
120,24.937891,37.389697
121,24.962207,37.692383
121,24.714355,37.898877
121,24.700195,37.96167
121,24.79043,37.990137
121,24.855078,37.913672
121,24.956348,37.904785
121,24.991699,37.759619
121,24.962207,37.692383
122,25.21875,37.535107
122,25.156348,37.545068
122,24.996484,37.676904
122,25.225391,37.630664
122,25.255859,37.599609
122,25.21875,37.535107
123,24.702637,36.91709
123,24.670996,36.998584
123,24.716113,37.023828
123,24.763184,36.949219
123,24.702637,36.91709
124,25.998535,38.161523
124,25.874316,38.269629
124,25.991406,38.353516
124,25.85127,38.508398
124,25.846094,38.574023
124,26.0125,38.601709
124,26.160352,38.540723
124,26.157031,38.30293
124,25.998535,38.161523
125,26.392773,39.270117
125,26.578223,39.109521
125,26.583984,39.031445
125,26.488672,39.074805
125,26.547168,38.994141
125,26.390137,38.973926
125,26.16084,39.025879
125,26.10791,39.081055
125,26.273145,39.197559
125,26.175977,39.194287
125,26.072363,39.095605
125,25.90625,39.138965
125,25.844141,39.200049
125,25.90957,39.287549
125,26.088379,39.304297
125,26.164844,39.331982
125,26.16543,39.373535
125,26.347754,39.383008
125,26.410156,39.329443
125,26.392773,39.270117
126,25.572656,40.400439
126,25.448047,40.482812
126,25.568555,40.515869
126,25.685742,40.426562
126,25.572656,40.400439
127,25.449121,40.034814
127,25.357031,39.808105
127,25.263379,39.822949
127,25.249414,39.894141
127,25.185156,39.829932
127,25.062207,39.852393
127,25.058008,39.999658
127,25.23418,40.00542
127,25.285742,39.956299
127,25.449121,40.034814
128,25.307129,37.412988
128,25.348145,37.50918
128,25.462988,37.471094
128,25.402734,37.419141
128,25.307129,37.412988
129,24.486523,37.110059
129,24.424805,37.131982
129,24.483789,37.210205
129,24.535938,37.167676
129,24.486523,37.110059
130,27.770605,35.908301
130,27.715527,35.957324
130,27.757324,36.069189
130,27.716309,36.171582
130,27.914453,36.345312
130,28.231836,36.433643
130,28.144043,36.209863
130,28.067676,36.129687
130,28.087793,36.065332
130,27.965527,36.04751
130,27.770605,35.908301
131,23.920605,35.528174
131,24.166016,35.595215
131,24.197754,35.537451
131,24.108984,35.495801
131,24.255371,35.468604
131,24.274902,35.385986
131,24.354004,35.359473
131,24.721289,35.424805
